id,URL,Nome,Informação,Classificação_da_água,Coordenadas,Nome da Praia,Região,Concelho,Categoria,Qualidade da água,Vigilancia,Posto de socorro,Sanitarios,Duche,Recolha lixo,Limpeza praia,Painel informativo,Apoio balnear,Apoio à praia,Estacionamento,Bandeira Azul,Acessível,Cadeira anfíbia,Ondas especiais,Obras em curso,Risco de derrocada
8979630160,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630160,St. António,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"38.647408,-9.243741",St. António,TEJO,ALMADA,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não
8979630212,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630212,Castelo (Albufeira),"Época Balnear 2025, estado : A decorrer, calendario : de 15 maio a 15 outubro",Excelente,"37.07327,-8.29875",Castelo (Albufeira),ALGARVE,ALBUFEIRA,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
8979630302,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630302,Peniche de Cima,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 15 setembro",Excelente,"39.362283,-9.36835",Peniche de Cima,TEJO,PENICHE,Praia Costeira,Água adequada a banhos,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
8979630280,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630280,Bela Vista,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"38.595823,-9.208354",Bela Vista,TEJO,ALMADA,Praia Costeira,Água adequada a banhos,Sim,Não,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
9724180152,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/9724180152,Banda d'Além,"Época Balnear 2025, estado : Não iniciou, calendario : de 13 junho a 28 setembro",Excelente,"32.7184,-16.7619",Banda d'Além,MADEIRA,MACHICO,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não
9724180160,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/9724180160,Prainha,"Época Balnear 2025, estado : Não iniciou, calendario : de 30 junho a 28 setembro",Excelente,"32.7425,-16.71556",Prainha,MADEIRA,MACHICO,Praia Costeira,Água adequada a banhos,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não
9724180150,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/9724180150,Ribeira do Natal,"Época Balnear 2025, estado : Não iniciou, calendario : de 13 junho a 28 setembro",Excelente,"32.735,-16.745",Ribeira do Natal,MADEIRA,MACHICO,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
8979629916,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629916,Medão - Supertubos,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 15 setembro",Excelente,"39.345355,-9.364405",Medão-Supertubos,TEJO,PENICHE,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não
8979630306,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630306,Moinho de Baixo - Meco,"Época Balnear 2025, estado : Não iniciou, calendario : de 6 junho a 14 setembro",Excelente,"38.489692,-9.184583",Moinho de Baixo-Meco,TEJO,SESIMBRA,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim
8979630740,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630740,Baleal Norte,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 15 setembro",Excelente,"39.3738,-9.337133",Baleal Norte,TEJO,PENICHE,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
8979630696,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630696,Gambôa,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 15 setembro",Excelente,"39.36465,-9.372467",Gambôa,TEJO,PENICHE,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não
8979629982,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629982,S. Bernardino,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 15 setembro",Excelente,"39.311252,-9.346897",S. Bernardino,TEJO,PENICHE,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
8979629790,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629790,Porto da Areia Sul,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 15 setembro",Excelente,"39.3535,-9.388783",Porto da Areia Sul,TEJO,PENICHE,Praia Costeira,Água adequada a banhos,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim
8979629826,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629826,Lagoa de Albufeira-Mar,"Época Balnear 2025, estado : Não iniciou, calendario : de 6 junho a 14 setembro",Excelente,"38.506473,-9.183371",Lagoa de Albufeira-Mar,TEJO,SESIMBRA,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não
8979630350,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630350,Consolação,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 15 setembro",Excelente,"39.326958,-9.35977",Consolação,TEJO,PENICHE,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
8979630808,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630808,Porto Dinheiro,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"39.214132,-9.344795",Porto Dinheiro,TEJO,LOURINHÃ,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
8979630090,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630090,Peralta,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"39.245615,-9.341993",Peralta,TEJO,LOURINHÃ,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
8979629992,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629992,Lagoa de Albufeira,"Época Balnear 2025, estado : Não iniciou, calendario : de 6 junho a 14 setembro",Boa,"38.508967,-9.176696",Lagoa de Albufeira,TEJO,SESIMBRA,Praia Costeira,Água adequada a banhos,Não,Não,Sim,Não,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não
8979630066,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630066,Bicas,"Época Balnear 2025, estado : Não iniciou, calendario : de 6 junho a 14 setembro",Excelente,"38.463601,-9.193531",Bicas,TEJO,SESIMBRA,Praia Costeira,Água adequada a banhos,Sim,Não,Não,Não,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Não,Sim
8979629988,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629988,Baleal Sul,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 15 setembro",Excelente,"39.3714,-9.339017",Baleal Sul,TEJO,PENICHE,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
8979630202,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630202,Valmitão,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"39.20139,-9.347519",Valmitão,TEJO,LOURINHÃ,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
8979630176,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630176,Areal Sul,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"39.259306,-9.338492",Areal Sul,TEJO,LOURINHÃ,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
8979630596,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630596,Areia Branca,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"39.26687,-9.33684",Areia Branca,TEJO,LOURINHÃ,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
8979630352,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630352,Vale do Rossim,"Época Balnear 2025, estado : Não iniciou, calendario : de 28 junho a 31 agosto",Excelente,"40.397964,-7.582713",Vale do Rossim,CENTRO,GOUVEIA,Praia Interior,Água adequada a banhos,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não
8979630486,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630486,Molhe,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.15796,-8.683888",Molhe,NORTE,PORTO,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não
8979630678,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630678,Pastoras,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.14727,-8.675474",Pastoras,NORTE,PORTO,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Não
11294108616,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/11294108616,Aquário,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.16211,-8.68629",Aquário,NORTE,PORTO,Praia Costeira,Água adequada a banhos,Sim,Sim,Não,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não
8979630406,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630406,Segões,"Época Balnear 2025, estado : Não iniciou, calendario : de 28 junho a 31 agosto",Excelente,"40.86259,-7.6816",Segões,NORTE,MOIMENTA DA BEIRA,Praia Interior,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não
8979630226,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630226,Central,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.26528,-8.72861",Central,NORTE,MATOSINHOS,Praia Costeira,Água adequada a banhos,Sim,Não,Sim,Não,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Não
8979629980,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629980,Prado Faial,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.59826,-8.45847",Prado Faial,NORTE,VILA VERDE,Praia Interior,Água adequada a banhos,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não
8979630292,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630292,Memória,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.23056,-8.72194",Memória,NORTE,MATOSINHOS,Praia Costeira,Água adequada a banhos,Sim,Não,Sim,Não,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Não,Não
8979630024,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630024,Cabo Mondego,"Época Balnear 2025, estado : Não iniciou, calendario : de 31 maio a 21 setembro",Excelente,"40.175093,-8.896735",Cabo Mondego,CENTRO,FIGUEIRA DA FOZ,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
8979630474,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630474,Esteiro de Ereira,"Época Balnear 2025, estado : Não iniciou, calendario : de 28 junho a 31 agosto",Excelente,"40.14938,-8.71236",Esteiro de Ereira,CENTRO,MONTEMOR-O-VELHO,Praia Interior,Água adequada a banhos,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não
8979630346,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630346,Santa Rita - Norte,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"39.174491,-9.358557",Santa Rita-Norte,TEJO,TORRES VEDRAS,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
8979630258,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630258,Sabugueiro,"Época Balnear 2025, estado : Não iniciou, calendario : de 28 junho a 31 agosto",Excelente,"40.40032,-7.63952",Sabugueiro,CENTRO,SEIA,Praia Interior,Água adequada a banhos,Não,Não,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não
8979629796,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629796,Dr. Pedro,"Época Balnear 2025, estado : Não iniciou, calendario : de 28 junho a 31 agosto",Excelente,"40.399074,-7.686627",Dr. Pedro,CENTRO,SEIA,Praia Interior,Água adequada a banhos,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não
8979630738,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630738,Pedras do Corgo,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.24889,-8.72583",Pedras do Corgo,NORTE,MATOSINHOS,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Não
8979630460,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630460,Homem do Leme,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.16056,-8.68639",Homem do Leme,NORTE,PORTO,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Não
8979629860,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629860,Tamargueira,"Época Balnear 2025, estado : Não iniciou, calendario : de 31 maio a 21 setembro",Excelente,"40.16736,-8.886788",Tamargueira,CENTRO,FIGUEIRA DA FOZ,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não
8979630672,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630672,Ingleses,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.151809,-8.678339",Ingleses,NORTE,PORTO,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Não
8979630852,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630852,Formosa,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"39.131775,-9.385694",Formosa,TEJO,TORRES VEDRAS,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Sim
8979630562,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630562,Aldeia do Mato,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 julho a 31 agosto",Excelente,"39.545147,-8.277665",Aldeia do Mato,TEJO,ABRANTES,Praia Interior,Água adequada a banhos,Sim,Não,Sim,Não,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Não
8979630080,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630080,Foz do Sizandro - Mar,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"39.1037,-9.40125",Foz do Sizandro-Mar,TEJO,TORRES VEDRAS,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
8979630242,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630242,Lapa dos Dinheiros,"Época Balnear 2025, estado : Não iniciou, calendario : de 28 junho a 31 agosto",Excelente,"40.385394,-7.697016",Lapa dos Dinheiros,CENTRO,SEIA,Praia Interior,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não
8979629918,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629918,Quiaios,"Época Balnear 2025, estado : Não iniciou, calendario : de 31 maio a 21 setembro",Excelente,"40.216786,-8.894347",Quiaios,CENTRO,FIGUEIRA DA FOZ,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não
8979629940,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629940,Marreco,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.235,-8.72361",Marreco,NORTE,MATOSINHOS,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não
8979630768,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630768,Molhe Norte,"Época Balnear 2025, estado : Não iniciou, calendario : de 31 maio a 21 setembro",Excelente,"40.149293,-8.873441",Molhe Norte,CENTRO,FIGUEIRA DA FOZ,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não
8979630690,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630690,Azul (Matosinhos),"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.20778,-8.71615",Azul (Matosinhos),NORTE,MATOSINHOS,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não
8979630094,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630094,Centro-Santa Cruz,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"39.137862,-9.382426",Centro-Santa Cruz,TEJO,TORRES VEDRAS,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não
8979630634,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630634,Angeiras Norte,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.26944,-8.72778",Angeiras Norte,NORTE,MATOSINHOS,Praia Costeira,Água adequada a banhos,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não
8979629776,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629776,Azul (Torres Vedras),"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"39.11436,-9.39379",Azul (Torres Vedras),TEJO,TORRES VEDRAS,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
8979630550,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630550,Porto Novo,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"39.177834,-9.356848",Porto Novo,TEJO,TORRES VEDRAS,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
8979630674,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630674,Luz (Porto),"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.152896,-8.679453",Luz (Porto),NORTE,PORTO,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Não
8979629968,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629968,Boa Nova-Senhora,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.20173,-8.71378",Boa Nova-Senhora,NORTE,MATOSINHOS,Praia Costeira,Água adequada a banhos,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não
8979630062,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630062,Fuzelhas,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.19604,-8.71005",Fuzelhas,NORTE,MATOSINHOS,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não
8979630164,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630164,Albufeira do Vilar,"Época Balnear 2025, estado : Não iniciou, calendario : de 28 junho a 31 agosto",Excelente,"40.963884,-7.543722",Albufeira do Vilar,NORTE,MOIMENTA DA BEIRA,Praia Interior,Água adequada a banhos,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não
8979630222,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630222,Cavez,"Época Balnear 2025, estado : Não iniciou, calendario : de 5 julho a 7 setembro",Boa,"41.51616,-7.890031",Cavez,NORTE,CABECEIRAS DE BASTO,Praia Interior,Água adequada a banhos,Não,Não,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não
8979630766,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630766,Alto do Viso,"Época Balnear 2025, estado : Não iniciou, calendario : de 31 maio a 21 setembro",Excelente,"40.154457,-8.873283",Alto do Viso,CENTRO,FIGUEIRA DA FOZ,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não
9636731644,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/9636731644,Leça da Palmeira,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.19083,-8.70694",Leça da Palmeira,NORTE,MATOSINHOS,Praia Costeira,Água adequada a banhos,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,Não
8979630490,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630490,Leirosa,"Época Balnear 2025, estado : Não iniciou, calendario : de 31 maio a 21 setembro",Excelente,"40.05761,-8.890877",Leirosa,CENTRO,FIGUEIRA DA FOZ,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não
8979629818,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629818,Cabo do Mundo,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.22306,-8.71611",Cabo do Mundo,NORTE,MATOSINHOS,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Não
10146368834,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/10146368834,Pedras Ruivas,"Época Balnear 2025, estado : Não iniciou, calendario : de 28 junho a 31 agosto",Boa,"41.89059,-8.82548",Pedras Ruivas,NORTE,CAMINHA,Praia Interior,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não
8979630334,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630334,Loriga,"Época Balnear 2025, estado : Não iniciou, calendario : de 28 junho a 31 agosto",Excelente,"40.327165,-7.678512",Loriga,CENTRO,SEIA,Praia Interior,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não
