id,Nome da Praia,Região,Concelho,Categoria,Qualidade da água,Vigilancia,Posto de socorro,Sanitarios,Duche,Recolha lixo,Limpeza praia,Painel informativo,Apoio balnear,Apoio à praia,Estacionamento,Bandeira Azul,Acessível,Cadeira anfíbia,Ondas especiais,Obras em curso,Risco de derrocada
10146368816,Açude de Vais,CENTRO,PENALVA DO CASTELO,Praia Interior,Água interdita a banhos,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não
8979630310,Alverangel,TEJO,TOMAR,Praia Interior,Ainda não há análises,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não
8979630776,Praia do Forte (Farol),CENTRO,FIGUEIRA DA FOZ,Praia Interior,Água adequada a banhos,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não
8979630030,Cabedelinho,CENTRO,FIGUEIRA DA FOZ,Praia Interior,Água adequada a banhos,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Não
8979630658,Albandeira,ALGARVE,LAGOA,Praia Costeira,Água adequada a banhos,Sim,Não,Sim,Não,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Sim
8979630660,Marinha,ALGARVE,LAGOA,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Sim
8979630314,Furnas,ALGARVE,VILA DO BISPO,Praia Costeira,Água adequada a banhos,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,Sim
8979630286,Zavial,ALGARVE,VILA DO BISPO,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
8979630316,Martinhal,ALGARVE,VILA DO BISPO,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
8979630502,Beliche,ALGARVE,VILA DO BISPO,Praia Costeira,Água adequada a banhos,Sim,Não,Não,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Não,Sim,Não,Sim
8979630150,Barranco,ALGARVE,VILA DO BISPO,Praia Costeira,Água adequada a banhos,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,Sim
8979630424,Almargem,ALGARVE,LOULÉ,Praia Costeira,Água adequada a banhos,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não
8979630704,Careanos/Amado,ALGARVE,PORTIMÃO,Praia Costeira,Água adequada a banhos,Sim,Não,Não,Não,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Sim
8979630432,Salema,ALGARVE,VILA DO BISPO,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
8979630854,Três Castelos,ALGARVE,PORTIMÃO,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
8979630420,Almádena - Cabanas Velhas,ALGARVE,VILA DO BISPO,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
8979630210,Ferragudo (Praia Grande),ALGARVE,LAGOA,Praia Interior,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
8979630088,Rocha,ALGARVE,PORTIMÃO,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
8979630070,Tonel,ALGARVE,VILA DO BISPO,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
8979630470,Loulé Velho,ALGARVE,LOULÉ,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não
8979630810,Barranco das Canas,ALGARVE,PORTIMÃO,Praia Costeira,Água adequada a banhos,Sim,Não,Não,Não,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Não,Sim
8979630760,Alvor - Nascente,ALGARVE,PORTIMÃO,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim
8979630246,Caneiros,ALGARVE,LAGOA,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
9636731694,Três Irmãos,ALGARVE,PORTIMÃO,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim
8979630680,Burgau,ALGARVE,VILA DO BISPO,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
8979630798,Mareta,ALGARVE,VILA DO BISPO,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
8979630178,Boca do Rio,ALGARVE,VILA DO BISPO,Praia Costeira,Água adequada a banhos,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,Não
8979630576,Marina de Portimão,ALGARVE,PORTIMÃO,Praia Interior,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não
8979630720,Quinta do Lago,ALGARVE,LOULÉ,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não
8979630100,Castelejo,ALGARVE,VILA DO BISPO,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
8979629978,Saúde,TEJO,ALMADA,Praia Costeira,Água adequada a banhos,Sim,Não,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
8979629908,Galé - Oeste,ALGARVE,ALBUFEIRA,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
8979630730,Consolação Norte,TEJO,PENICHE,Praia Costeira,Água adequada a banhos,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não
8979629838,Cova da Alfarroba,TEJO,PENICHE,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não
8979629798,Baleal Campismo,TEJO,PENICHE,Praia Costeira,Água adequada a banhos,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
8979630208,Santa Helena,TEJO,TORRES VEDRAS,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
8979630692,Infante,TEJO,ALMADA,Praia Costeira,Água adequada a banhos,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não
8979630796,Pisão-Santa Cruz,TEJO,TORRES VEDRAS,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não
8979630190,Ingrina,ALGARVE,VILA DO BISPO,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
8979630040,Amanhã-Santa Cruz,TEJO,TORRES VEDRAS,Praia Costeira,Água adequada a banhos,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,Sim
8979630434,Física-Santa Cruz,TEJO,TORRES VEDRAS,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não
8979630332,Mata,TEJO,ALMADA,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não
8979630802,Manuel Lourenço,ALGARVE,ALBUFEIRA,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
8979630166,Rocha Baixinha,ALGARVE,ALBUFEIRA,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não
8979629840,Senhora da Rocha,ALGARVE,LAGOA,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
8979630072,Rei,TEJO,ALMADA,Praia Costeira,Água adequada a banhos,Sim,Não,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
8979630082,Oura,ALGARVE,ALBUFEIRA,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
8979630096,Cova do Vapor,TEJO,ALMADA,Praia Costeira,Água adequada a banhos,Sim,Não,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
8979630712,Ilha do Farol - Mar Poente,ALGARVE,FARO,Praia Costeira,Água adequada a banhos,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não
8979630732,Santa Rita-Sul,TEJO,TORRES VEDRAS,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
8979630058,Riviera,TEJO,ALMADA,Praia Costeira,Água adequada a banhos,Sim,Não,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
8979629972,Alvor - Poente,ALGARVE,PORTIMÃO,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não
9636731690,Praia Nova da Senhora da Rocha,ALGARVE,LAGOA,Praia Costeira,Água adequada a banhos,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim
8979630008,Vau,ALGARVE,PORTIMÃO,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
8979630134,Dragão Vermelho,TEJO,ALMADA,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não
8979630546,Navio,TEJO,TORRES VEDRAS,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
8979630136,Tarquinio-Paraíso,TEJO,ALMADA,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não
8979630158,CDS,TEJO,ALMADA,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não
8979630556,Morena,TEJO,ALMADA,Praia Costeira,Água adequada a banhos,Sim,Não,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
9649576842,Guincho-Santa Cruz,TEJO,TORRES VEDRAS,Praia Costeira,Água adequada a banhos,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim
8979630256,Mirante-Santa Cruz,TEJO,TORRES VEDRAS,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,Sim
8979629950,Cordoama,ALGARVE,VILA DO BISPO,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
8979630116,Cabeço,ALGARVE,CASTRO MARIM,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não
8979630064,Garrão - Nascente,ALGARVE,LOULÉ,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não
8979630604,São Rafael,ALGARVE,ALBUFEIRA,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
10174971496,Ilha do Farol - Mar Nascente,ALGARVE,FARO,Praia Costeira,Água adequada a banhos,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não
8979629952,Cabana do Pescador,TEJO,ALMADA,Praia Costeira,Água adequada a banhos,Sim,Não,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
8979630402,Rocha Baixinha - Nascente,ALGARVE,ALBUFEIRA,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não
8979630282,Nova Vaga,TEJO,ALMADA,Praia Costeira,Água adequada a banhos,Sim,Não,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
8979630728,Ancão,ALGARVE,LOULÉ,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não
8979630160,St. António,TEJO,ALMADA,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não
8979630212,Castelo (Albufeira),ALGARVE,ALBUFEIRA,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
8979630302,Peniche de Cima,TEJO,PENICHE,Praia Costeira,Água adequada a banhos,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
8979630280,Bela Vista,TEJO,ALMADA,Praia Costeira,Água adequada a banhos,Sim,Não,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
9724180152,Banda d'Além,MADEIRA,MACHICO,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não
9724180160,Prainha,MADEIRA,MACHICO,Praia Costeira,Água adequada a banhos,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não
9724180150,Ribeira do Natal,MADEIRA,MACHICO,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
8979629916,Medão-Supertubos,TEJO,PENICHE,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não
8979630306,Moinho de Baixo-Meco,TEJO,SESIMBRA,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim
8979630740,Baleal Norte,TEJO,PENICHE,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
8979630696,Gambôa,TEJO,PENICHE,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não
8979629982,S. Bernardino,TEJO,PENICHE,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
8979629790,Porto da Areia Sul,TEJO,PENICHE,Praia Costeira,Água adequada a banhos,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim
8979629826,Lagoa de Albufeira-Mar,TEJO,SESIMBRA,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não
8979630350,Consolação,TEJO,PENICHE,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
8979630808,Porto Dinheiro,TEJO,LOURINHÃ,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
8979630090,Peralta,TEJO,LOURINHÃ,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
8979629992,Lagoa de Albufeira,TEJO,SESIMBRA,Praia Costeira,Água adequada a banhos,Não,Não,Sim,Não,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não
8979630066,Bicas,TEJO,SESIMBRA,Praia Costeira,Água adequada a banhos,Sim,Não,Não,Não,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Não,Sim
8979629988,Baleal Sul,TEJO,PENICHE,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
8979630202,Valmitão,TEJO,LOURINHÃ,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
8979630176,Areal Sul,TEJO,LOURINHÃ,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
8979630596,Areia Branca,TEJO,LOURINHÃ,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
8979630352,Vale do Rossim,CENTRO,GOUVEIA,Praia Interior,Água adequada a banhos,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não
8979630486,Molhe,NORTE,PORTO,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não
8979630678,Pastoras,NORTE,PORTO,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Não
11294108616,Aquário,NORTE,PORTO,Praia Costeira,Água adequada a banhos,Sim,Sim,Não,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não
8979630406,Segões,NORTE,MOIMENTA DA BEIRA,Praia Interior,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não
8979630226,Central,NORTE,MATOSINHOS,Praia Costeira,Água adequada a banhos,Sim,Não,Sim,Não,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Não
8979629980,Prado Faial,NORTE,VILA VERDE,Praia Interior,Água adequada a banhos,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não
8979630292,Memória,NORTE,MATOSINHOS,Praia Costeira,Água adequada a banhos,Sim,Não,Sim,Não,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Não,Não
8979630024,Cabo Mondego,CENTRO,FIGUEIRA DA FOZ,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
8979630474,Esteiro de Ereira,CENTRO,MONTEMOR-O-VELHO,Praia Interior,Água adequada a banhos,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não
8979630346,Santa Rita-Norte,TEJO,TORRES VEDRAS,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
8979630258,Sabugueiro,CENTRO,SEIA,Praia Interior,Água adequada a banhos,Não,Não,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não
8979629796,Dr. Pedro,CENTRO,SEIA,Praia Interior,Água adequada a banhos,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não
8979630738,Pedras do Corgo,NORTE,MATOSINHOS,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Não
8979630460,Homem do Leme,NORTE,PORTO,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Não
8979629860,Tamargueira,CENTRO,FIGUEIRA DA FOZ,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não
8979630672,Ingleses,NORTE,PORTO,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Não
8979630852,Formosa,TEJO,TORRES VEDRAS,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Sim
8979630562,Aldeia do Mato,TEJO,ABRANTES,Praia Interior,Água adequada a banhos,Sim,Não,Sim,Não,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Não
8979630080,Foz do Sizandro-Mar,TEJO,TORRES VEDRAS,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
8979630242,Lapa dos Dinheiros,CENTRO,SEIA,Praia Interior,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não
8979629918,Quiaios,CENTRO,FIGUEIRA DA FOZ,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não
8979629940,Marreco,NORTE,MATOSINHOS,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não
8979630768,Molhe Norte,CENTRO,FIGUEIRA DA FOZ,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não
8979630690,Azul (Matosinhos),NORTE,MATOSINHOS,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não
8979630094,Centro-Santa Cruz,TEJO,TORRES VEDRAS,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não
8979630634,Angeiras Norte,NORTE,MATOSINHOS,Praia Costeira,Água adequada a banhos,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não
8979629776,Azul (Torres Vedras),TEJO,TORRES VEDRAS,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
8979630550,Porto Novo,TEJO,TORRES VEDRAS,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
8979630674,Luz (Porto),NORTE,PORTO,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Não
8979629968,Boa Nova-Senhora,NORTE,MATOSINHOS,Praia Costeira,Água adequada a banhos,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não
8979630062,Fuzelhas,NORTE,MATOSINHOS,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não
8979630164,Albufeira do Vilar,NORTE,MOIMENTA DA BEIRA,Praia Interior,Água adequada a banhos,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não
8979630222,Cavez,NORTE,CABECEIRAS DE BASTO,Praia Interior,Água adequada a banhos,Não,Não,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não
8979630766,Alto do Viso,CENTRO,FIGUEIRA DA FOZ,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não
9636731644,Leça da Palmeira,NORTE,MATOSINHOS,Praia Costeira,Água adequada a banhos,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,Não
8979630490,Leirosa,CENTRO,FIGUEIRA DA FOZ,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não
8979629818,Cabo do Mundo,NORTE,MATOSINHOS,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Não
10146368834,Pedras Ruivas,NORTE,CAMINHA,Praia Interior,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não
8979630334,Loriga,CENTRO,SEIA,Praia Interior,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não
